scalerank,featurecla,labelrank,sovereignt,sov_a3,adm0_dif,level,type,admin,adm0_a3,geou_dif,geounit,gu_a3,su_dif,subunit,su_a3,brk_diff,name,name_long,brk_a3,brk_name,brk_group,abbrev,postal,formal_en,formal_fr,note_adm0,note_brk,name_sort,name_alt,mapcolor7,mapcolor8,mapcolor9,mapcolor13,pop_est,gdp_md_est,pop_year,lastcensus,gdp_year,economy,income_grp,wikipedia,fips_10,iso_a2,iso_a3,iso_n3,un_a3,wb_a2,wb_a3,woe_id,adm0_a3_is,adm0_a3_us,adm0_a3_un,adm0_a3_wb,continent,region_un,subregion,region_wb,name_len,long_len,abbrev_len,tiny,homepart
5,Admin-0 map subunit,6,Denmark,DN1,1,2,Dependency,Faroe Islands,FRO,0,Faroe Islands,FRO,0,Faroe Islands,FRO,0,Faeroe Is.,Faeroe Islands,FRO,Faeroe Islands,,Faeroe Is.,FO,F�royar Is. (Faeroe Is.),,Den.,,Faeroe Islands,,4,1,3,12,48856,1000,-99,2011,-99,2. Developed region: nonG7,2. High income: nonOECD,-99,,FO,FRO,234,234,FO,FRO,-99,FRO,FRO,-99,-99,Europe,Europe,Northern Europe,Europe & Central Asia,10,14,10,3,-99
0,Admin-0 map subunit,6,France,FR1,1,4,Geo subunit,France,FRA,1,France,FXX,1,Corsica,FXC,0,Corsica,Corsica,FXC,Corsica,,Cors.,CS,,,Fr.,,Corsica,,7,5,9,11,302000,11037.110492,-99,-99,-99,-99,-99,-99,,-99,-99,-99,-099,-99,-99,-99,FRA,FRA,-99,-99,Europe,Europe,Southern Europe,Europe & Central Asia,7,7,5,-99,-99
0,Admin-0 map subunit,10,France,FR1,1,3,Geo unit,France,FRA,1,France,FXX,0,France,FXX,0,France,France,FXX,France,,Fr.,FR,Metropolitan France,,,,"France, Metropolitan",,7,5,9,11,61037510,2230721,-99,-99,-99,1. Developed region: G7,1. High income: OECD,-99,,-99,-99,249,-099,-99,-99,-99,FRA,FRA,-99,-99,Europe,Europe,Western Europe,Europe & Central Asia,6,6,3,-99,1
6,Admin-0 map subunit,6,United Kingdom,GB1,1,4,Geo subunit,Guernsey,GGY,0,Guernsey,GGY,1,Alderney,GGA,0,Alderney,Alderney,GGA,Alderney,,Ald.,AD,,,U.K. crown dependency,,Alderney,,6,6,6,3,2400,95.883904,-99,-99,-99,-99,-99,-99,,-99,-99,-99,-099,-99,-99,-99,GGY,GGY,-99,-99,Europe,Europe,Western Europe,Europe & Central Asia,8,8,4,5,-99
5,Admin-0 map subunit,6,United Kingdom,GB1,1,4,Geo subunit,Guernsey,GGY,0,Guernsey,GGY,1,Guernsey,GGG,0,Guernsey,Guernsey,GGG,Guernsey,,Guern.,GN,,,U.K. crown dependency,,Guernsey,,6,6,6,3,65573,2619.748022,-99,-99,-99,-99,-99,-99,,-99,-99,-99,-099,-99,-99,-99,GGY,GGY,-99,-99,Europe,Europe,Western Europe,Europe & Central Asia,8,8,6,-99,-99
6,Admin-0 map subunit,6,United Kingdom,GB1,1,4,Geo subunit,Guernsey,GGY,0,Guernsey,GGY,1,Sark,GGS,0,Sark,Sark,GGS,Sark,,Sark,SK,,,U.K. crown dependency,,Sark,,6,6,6,3,600,23.970976,-99,-99,-99,-99,-99,-99,,-99,-99,-99,-099,-99,-99,-99,GGY,GGY,-99,-99,Europe,Europe,Western Europe,Europe & Central Asia,4,4,4,-99,-99
0,Admin-0 map subunit,5,United Kingdom,GB1,1,2,Dependency,Gibraltar,GIB,0,Gibraltar,GIB,0,Gibraltar,GIB,1,Gibraltar,Gibraltar,B55,Gibraltar,,Gib.,GI,,,U.K.,Admin. By U.K.; Claimed by Spain,Gibraltar,,6,6,6,3,28034,1066,-99,-99,-99,2. Developed region: nonG7,1. High income: OECD,-99,,GI,GIB,292,292,-99,-99,-99,GIB,GIB,-99,-99,Europe,Europe,Southern Europe,Europe & Central Asia,9,9,4,5,-99
0,Admin-0 map subunit,3,Greece,GRC,0,2,Sovereign country,Greece,GRC,0,Greece,GRC,0,Greece,GRC,0,Greece,Greece,GRC,Greece,,Greece,GR,Hellenic Republic,,,,Greece,,2,2,2,9,10737428,343000,-99,2011,-99,2. Developed region: nonG7,1. High income: OECD,-99,,GR,GRC,300,300,GR,GRC,-99,GRC,GRC,-99,-99,Europe,Europe,Southern Europe,Europe & Central Asia,6,6,6,-99,1
0,Admin-0 map subunit,6,Croatia,HRV,0,2,Sovereign country,Croatia,HRV,0,Croatia,HRV,0,Croatia,HRV,0,Croatia,Croatia,HRV,Croatia,,Cro.,HR,Republic of Croatia,,,,Croatia,,5,4,5,1,4489409,82390,-99,2011,-99,2. Developed region: nonG7,2. High income: nonOECD,-99,,HR,HRV,191,191,HR,HRV,-99,HRV,HRV,-99,-99,Europe,Europe,Southern Europe,Europe & Central Asia,7,7,4,-99,1
0,Admin-0 map subunit,5,Hungary,HUN,0,2,Sovereign country,Hungary,HUN,0,Hungary,HUN,0,Hungary,HUN,0,Hungary,Hungary,HUN,Hungary,,Hun.,HU,Republic of Hungary,,,,Hungary,,4,6,1,5,9905596,196600,-99,2001,-99,2. Developed region: nonG7,1. High income: OECD,-99,,HU,HUN,348,348,HU,HUN,-99,HUN,HUN,-99,-99,Europe,Europe,Eastern Europe,Europe & Central Asia,7,7,4,-99,1
6,Admin-0 map subunit,6,United Kingdom,GB1,1,2,Country,Isle of Man,IMN,0,Isle of Man,IMN,0,Isle of Man,IMN,0,Isle of Man,Isle of Man,IMN,Isle of Man,,IoMan,IM,,,U.K. crown dependency,,Isle of Man,,6,6,6,3,76512,2719,-99,2006,-99,2. Developed region: nonG7,2. High income: nonOECD,-99,,IM,IMN,833,833,IM,IMY,-99,IMN,IMN,-99,-99,Europe,Europe,Northern Europe,Europe & Central Asia,11,11,5,-99,-99
0,Admin-0 map subunit,3,Ireland,IRL,0,2,Sovereign country,Ireland,IRL,0,Ireland,IRL,0,Ireland,IRL,0,Ireland,Ireland,IRL,Ireland,,Ire.,IRL,Ireland,,,,Ireland,,2,3,2,2,4203200,188400,-99,2011,-99,2. Developed region: nonG7,1. High income: OECD,-99,,IE,IRL,372,372,IE,IRL,-99,IRL,IRL,-99,-99,Europe,Europe,Northern Europe,Europe & Central Asia,7,7,4,-99,1
0,Admin-0 map subunit,3,Iceland,ISL,0,2,Sovereign country,Iceland,ISL,0,Iceland,ISL,0,Iceland,ISL,0,Iceland,Iceland,ISL,Iceland,,Iceland,IS,Republic of Iceland,,,,Iceland,,1,4,4,9,306694,12710,-99,-99,-99,2. Developed region: nonG7,1. High income: OECD,-99,,IS,ISL,352,352,IS,ISL,-99,ISL,ISL,-99,-99,Europe,Europe,Northern Europe,Europe & Central Asia,7,7,7,-99,1
1,Admin-0 map subunit,6,Italy,ITA,0,4,Geo subunit,Italy,ITA,0,Italy,ITA,1,Sardinia,ITD,0,Sardinia,Sardinia,ITD,Sardinia,,Sard.,SAR,,,Italy,,Sardinia,,6,7,8,7,1670219,52382.722566,-99,-99,-99,-99,-99,-99,,-99,-99,-99,-099,-99,-99,-99,ITA,ITA,-99,-99,Europe,Europe,Southern Europe,Europe & Central Asia,8,8,5,-99,-99
6,Admin-0 map subunit,7,Italy,ITA,0,4,Geo subunit,Italy,ITA,0,Italy,ITA,1,Isole Pelagie,ITI,0,Isole Pelagie,Isole Pelagie,ITI,Isole Pelagie,,I. Pel.,IP,,,Italy,,Isole Pelagie,,6,7,8,7,6066,190.246665,-99,-99,-99,-99,-99,-99,,-99,-99,-99,-099,-99,-99,-99,ITA,ITA,-99,-99,Europe,Europe,Southern Europe,Europe & Central Asia,13,13,7,-99,-99
5,Admin-0 map subunit,7,Italy,ITA,0,4,Geo subunit,Italy,ITA,0,Italy,ITA,1,Pantelleria,ITP,0,Pantelleria,Pantelleria,ITP,Pantelleria,,Pant.,PT,,,Italy,,Pantelleria,,6,7,8,7,7729,242.40298,-99,-99,-99,-99,-99,-99,,-99,-99,-99,-099,-99,-99,-99,ITA,ITA,-99,-99,Europe,Europe,Southern Europe,Europe & Central Asia,11,11,5,-99,-99
0,Admin-0 map subunit,2,Italy,ITA,0,4,Geo subunit,Italy,ITA,0,Italy,ITA,1,Italy,ITX,0,Italy,Italy,ITX,Italy,,Italy,I,,,,,Italy,,6,7,8,7,51399115,1612019.490363,-99,-99,-99,-99,-99,-99,,-99,-99,-99,-099,-99,-99,-99,ITA,ITA,-99,-99,Europe,Europe,Southern Europe,Europe & Central Asia,5,5,5,-99,1
1,Admin-0 map subunit,6,Italy,ITA,0,4,Geo subunit,Italy,ITA,0,Italy,ITA,1,Sicily,ITY,0,Sicily,Sicily,ITY,Sicily,,Sic.,SIC,,,Italy,,Sicily,,6,7,8,7,5043083,158165.137425,-99,-99,-99,-99,-99,-99,,-99,-99,-99,-099,-99,-99,-99,ITA,ITA,-99,-99,Europe,Europe,Southern Europe,Europe & Central Asia,6,6,4,-99,-99
5,Admin-0 map subunit,6,United Kingdom,GB1,1,2,Country,Jersey,JEY,0,Jersey,JEY,0,Jersey,JEY,0,Jersey,Jersey,JEY,Jersey,Channel Islands,Jey.,JE,Bailiwick of Jersey,,U.K. crown dependency,,Jersey,,6,6,6,3,91626,5100,-99,2001,-99,2. Developed region: nonG7,2. High income: nonOECD,-99,,JE,JEY,832,832,JG,CHI,-99,JEY,JEY,-99,-99,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,-99,-99
0,Admin-0 map subunit,6,Kosovo,KOS,0,2,Sovereign country,Kosovo,KOS,0,Kosovo,KOS,0,Kosovo,KOS,1,Kosovo,Kosovo,B57,Kosovo,,Kos.,KO,Republic of Kosovo,,,Self admin.; Claimed by Serbia,Kosovo,,2,2,3,11,1804838,5352,-99,1981,-99,6. Developing region,4. Lower middle income,-99,,-99,-99,-99,-099,KV,KSV,-99,SRB,KOS,-99,-99,Europe,Europe,Southern Europe,Europe & Central Asia,6,6,4,-99,1
0,Admin-0 map subunit,6,Liechtenstein,LIE,0,2,Sovereign country,Liechtenstein,LIE,0,Liechtenstein,LIE,0,Liechtenstein,LIE,0,Liechtenstein,Liechtenstein,LIE,Liechtenstein,,Liech.,FL,Principality of Liechtenstein,,,,Liechtenstein,,2,4,2,9,34761,4160,-99,2010,-99,2. Developed region: nonG7,2. High income: nonOECD,-99,,LI,LIE,438,438,LI,LIE,-99,LIE,LIE,-99,-99,Europe,Europe,Western Europe,Europe & Central Asia,13,13,6,6,1
0,Admin-0 map subunit,5,Lithuania,LTU,0,2,Sovereign country,Lithuania,LTU,0,Lithuania,LTU,0,Lithuania,LTU,0,Lithuania,Lithuania,LTU,Lithuania,,Lith.,LT,Republic of Lithuania,,,,Lithuania,,6,3,3,9,3555179,63330,-99,2011,-99,2. Developed region: nonG7,3. Upper middle income,-99,,LT,LTU,440,440,LT,LTU,-99,LTU,LTU,-99,-99,Europe,Europe,Northern Europe,Europe & Central Asia,9,9,5,-99,1
